date,txn_id,customer_id,customer_name,customer_type,product,sub_product,geography,channel,units,unit_price,discount,net_revenue,cogs
2026-02-15,T00781,C061,Pylon Health,Advertiser,Search Ads,Brand ads,EMEA,direct,5700.9905,0.3926,0.0,2238.1639,783.3574
2026-02-15,T00782,C062,Quartz Foods,Advertiser,Search Ads,Brand ads,APAC,direct,4950.8326,0.3926,0.0,1943.6578,680.2802
2026-02-15,T00783,C063,Rune Retail,Advertiser,Search Ads,Performance ads,Americas,partner,5589.7486,0.3926,0.0,2194.4912,768.0719
2026-02-15,T00784,C064,Sable Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,6631.8279,0.3926,0.0,2603.6033,911.2612
2026-02-15,T00785,C065,Tundra Media,Advertiser,Search Ads,Performance ads,APAC,direct,5864.8391,0.3926,0.0,2302.4895,805.8713
2026-02-15,T00786,C066,Umber Group,Advertiser,Search Ads,Performance ads,Americas,partner,5273.3065,0.3926,0.0,2070.2585,724.5905
2026-02-15,T00787,C067,Vertex Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5201.0297,0.3926,0.0,2041.8832,714.6591
2026-02-15,T00788,C068,Willow Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,4134.7044,0.3926,0.0,1623.2523,568.1383
2026-02-15,T00789,C069,Xenon Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,2998.2458,0.3926,0.0,1177.0876,411.9807
2026-02-15,T00790,C070,Yield Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,5037.3612,0.3926,0.0,1977.6282,692.1699
2026-02-15,T00791,C071,Zephyr Labs,Advertiser,Search Ads,Performance ads,APAC,direct,3905.6001,0.3926,0.0,1533.3077,536.6577
2026-02-15,T00792,C072,Northwind Energy,Advertiser,Search Ads,Performance ads,Americas,partner,4658.4316,0.3926,0.0,1828.8635,640.1022
2026-02-15,T00793,C073,Bluepeak Health,Advertiser,Search Ads,Performance ads,EMEA,direct,6531.1519,0.3926,0.0,2564.0787,897.4275
2026-02-15,T00794,C074,Atlas Foods,Advertiser,Search Ads,Performance ads,APAC,direct,3780.9192,0.3926,0.0,1484.359,519.5257
2026-02-15,T00795,C075,Ridgeline Retail,Advertiser,Search Ads,Performance ads,Americas,partner,3095.661,0.3926,0.0,1215.3321,425.3662
2026-02-15,T00796,C076,Solent Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,4270.0045,0.3926,0.0,1676.3701,586.7295
2026-02-15,T00797,C077,Kestrel Media,Advertiser,Search Ads,Performance ads,APAC,direct,4315.7061,0.3926,0.0,1694.3122,593.0093
2026-02-15,T00798,C078,Marrow Group,Advertiser,Search Ads,Performance ads,Americas,partner,5894.6261,0.3926,0.0,2314.1837,809.9643
2026-02-15,T00799,C079,Quill Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5224.0172,0.3926,0.0,2050.9079,717.8178
2026-02-15,T00800,C080,Harbor Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,6234.06,0.3926,0.0,2447.4427,856.605
2026-02-15,T00801,C081,Vector Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,5878.7157,0.3926,0.0,2307.9374,807.7781
2026-02-15,T00802,C082,Lumen Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,4847.5066,0.3926,0.0,1903.0928,666.0825
2026-02-15,T00803,S01,Premium tier,Consumer,Subscriptions,Premium tier,APAC,direct,45000.0,0.245,0.0,11025.0,4630.5
2026-02-15,T00804,S02,Family tier,Consumer,Subscriptions,Family tier,Americas,partner,30000.0,0.245,0.0,7350.0,3087.0
2026-02-15,T00805,S03,Student tier,Consumer,Subscriptions,Student tier,EMEA,direct,10000.0,0.245,0.0,2450.0,1029.0
2026-02-15,T00806,S04,Enterprise seats,Consumer,Subscriptions,Enterprise seats,APAC,direct,15000.0,0.245,0.0,3675.0,1543.5
2026-02-15,T00807,D01,Retail channel,Channel,Devices & Network,Hardware,Americas,partner,30761.9048,0.42,0.0,12920.0,10077.6
2026-02-15,T00808,D02,Carrier channel,Channel,Devices & Network,Hardware,EMEA,direct,24285.7143,0.42,0.0,10200.0,7956.0
2026-02-15,T00809,D03,Online store,Channel,Devices & Network,Hardware,APAC,direct,17809.5238,0.42,0.0,7480.0,5834.4
2026-02-15,T00810,D04,Wholesale,Channel,Devices & Network,Hardware,Americas,partner,8095.2381,0.42,0.0,3400.0,2652.0
2026-05-15,T00811,C001,Helios Dynamics,Enterprise,Cloud,AI Infrastructure,APAC,direct,1773.3557,2.2919,162.5742,3901.7798,2184.9967
2026-05-15,T00812,C002,VantaCore AI,Enterprise,Cloud,AI Infrastructure,Americas,direct,1382.9528,2.2919,126.7836,3042.8059,1703.9713
2026-05-15,T00813,C003,Corex Systems,Enterprise,Cloud,AI Infrastructure,Americas,partner,1065.3368,2.2919,97.6658,2343.9797,1312.6286
2026-05-15,T00814,C004,Northwind Systems,Enterprise,Cloud,AI Infrastructure,EMEA,direct,290.98,2.2919,26.6759,640.2213,358.5239
2026-05-15,T00815,C005,Bluepeak Media,Enterprise,Cloud,AI Infrastructure,APAC,direct,281.8783,2.2919,25.8415,620.1954,347.3094
2026-05-15,T00816,C006,Atlas Group,Enterprise,Cloud,AI Infrastructure,Americas,partner,295.3851,2.2919,27.0797,649.9133,363.9515
2026-05-15,T00817,C007,Ridgeline Robotics,Enterprise,Cloud,AI Infrastructure,Americas,direct,291.9739,2.2919,26.767,642.4081,359.7485
2026-05-15,T00818,C008,Solent Logistics,Enterprise,Cloud,AI Infrastructure,EMEA,direct,292.3647,2.2919,26.8028,643.2679,360.23
2026-05-15,T00819,C009,Kestrel Mobility,Enterprise,Cloud,Data Platform,APAC,partner,254.1971,2.0869,21.2194,509.2646,285.1882
2026-05-15,T00820,C010,Marrow Bank,Enterprise,Cloud,Data Platform,Americas,direct,258.5349,2.0869,21.5815,517.955,290.0548
2026-05-15,T00821,C011,Quill Labs,Enterprise,Cloud,Data Platform,Americas,direct,257.4555,2.0869,21.4914,515.7926,288.8439
2026-05-15,T00822,C012,Harbor Energy,Enterprise,Cloud,Data Platform,EMEA,partner,265.1941,2.0869,22.1373,531.2963,297.5259
2026-05-15,T00823,C013,Vector Health,Mid-market,Cloud,AI Infrastructure,APAC,direct,398.6411,1.6211,12.9247,633.3123,354.6549
2026-05-15,T00824,C014,Lumen Foods,Mid-market,Cloud,AI Infrastructure,Americas,direct,480.3193,1.6211,15.5729,763.0727,427.3207
2026-05-15,T00825,C015,Praxis Retail,Mid-market,Cloud,AI Infrastructure,Americas,partner,340.5021,1.6211,11.0398,540.9482,302.931
2026-05-15,T00826,C016,Onyx Systems,Mid-market,Cloud,AI Infrastructure,EMEA,direct,288.7776,1.6211,9.3627,458.7746,256.9138
2026-05-15,T00827,C017,Cinder Media,Mid-market,Cloud,Data Platform,APAC,direct,192.7924,1.4761,5.6916,278.8893,156.178
2026-05-15,T00828,C018,Fable Group,Mid-market,Cloud,Data Platform,Americas,partner,121.7008,1.4761,3.5929,176.0497,98.5878
2026-05-15,T00829,C019,Granite Robotics,Mid-market,Cloud,Data Platform,Americas,direct,252.4749,1.4761,7.4536,365.2247,204.5258
2026-05-15,T00830,C020,Iris Logistics,Mid-market,Cloud,Data Platform,EMEA,direct,206.0842,1.4761,6.084,298.1169,166.9455
2026-05-15,T00831,C021,Juniper Mobility,Mid-market,Cloud,Data Platform,APAC,partner,234.4575,1.4761,6.9217,339.1611,189.9302
2026-05-15,T00832,C022,Krill Bank,Mid-market,Cloud,Data Platform,Americas,direct,167.8256,1.4761,4.9545,242.7728,135.9528
2026-05-15,T00833,C023,Lattice Labs,Mid-market,Cloud,Data Platform,Americas,direct,288.3596,1.4761,8.513,417.1347,233.5954
2026-05-15,T00834,C024,Mosaic Energy,Mid-market,Cloud,Data Platform,EMEA,partner,269.604,1.4761,7.9592,390.0032,218.4018
2026-05-15,T00835,C025,Nimbus Health,Mid-market,Cloud,Data Platform,APAC,direct,239.616,1.4761,7.0739,346.6233,194.109
2026-05-15,T00836,C026,Opal Foods,Mid-market,Cloud,Data Platform,Americas,direct,145.8858,1.4761,4.3068,211.0351,118.1797
2026-05-15,T00837,C027,Pylon Retail,Mid-market,Cloud,Data Platform,Americas,partner,180.86,1.4761,5.3393,261.6281,146.5117
2026-05-15,T00838,C028,Quartz Systems,Mid-market,Cloud,Data Platform,EMEA,direct,117.611,1.4761,3.4721,170.1335,95.2748
2026-05-15,T00839,C029,Rune Media,SMB,Cloud,Productivity Suite,APAC,direct,239.1837,0.5599,0.0,133.919,74.9946
2026-05-15,T00840,C030,Sable Group,SMB,Cloud,Productivity Suite,Americas,partner,372.8736,0.5599,0.0,208.7719,116.9123
2026-05-15,T00841,C031,Tundra Robotics,SMB,Cloud,Productivity Suite,Americas,direct,397.729,0.5599,0.0,222.6885,124.7056
2026-05-15,T00842,C032,Umber Logistics,SMB,Cloud,Productivity Suite,EMEA,direct,494.9608,0.5599,0.0,277.1285,155.192
2026-05-15,T00843,C033,Vertex Mobility,SMB,Cloud,Productivity Suite,APAC,partner,282.8835,0.5599,0.0,158.3865,88.6964
2026-05-15,T00844,C034,Willow Bank,SMB,Cloud,Productivity Suite,Americas,direct,291.9708,0.5599,0.0,163.4745,91.5457
2026-05-15,T00845,C035,Xenon Labs,SMB,Cloud,Productivity Suite,Americas,direct,311.8093,0.5599,0.0,174.582,97.7659
2026-05-15,T00846,C036,Yield Energy,SMB,Cloud,Productivity Suite,EMEA,partner,249.5696,0.5599,0.0,139.734,78.2511
2026-05-15,T00847,C037,Zephyr Health,SMB,Cloud,Productivity Suite,APAC,direct,231.5648,0.5599,0.0,129.6531,72.6057
2026-05-15,T00848,C038,Northwind Foods,SMB,Cloud,Productivity Suite,Americas,direct,313.1149,0.5599,0.0,175.313,98.1753
2026-05-15,T00849,C039,Bluepeak Retail,SMB,Cloud,Productivity Suite,Americas,partner,259.7821,0.5599,0.0,145.452,81.4531
2026-05-15,T00850,C040,Atlas Systems,SMB,Cloud,Productivity Suite,EMEA,direct,367.9433,0.5599,0.0,206.0114,115.3664
2026-05-15,T00851,C041,Ridgeline Media,SMB,Cloud,Productivity Suite,APAC,direct,305.1522,0.5599,0.0,170.8547,95.6786
2026-05-15,T00852,C042,Solent Group,SMB,Cloud,Productivity Suite,Americas,partner,436.7338,0.5599,0.0,244.5272,136.9353
2026-05-15,T00853,C043,Kestrel Robotics,SMB,Cloud,Productivity Suite,Americas,direct,379.5116,0.5599,0.0,212.4885,118.9936
2026-05-15,T00854,C044,Marrow Logistics,SMB,Cloud,Productivity Suite,EMEA,direct,280.0208,0.5599,0.0,156.7836,87.7988
2026-05-15,T00855,C045,Quill Mobility,SMB,Cloud,Productivity Suite,APAC,partner,436.5439,0.5599,0.0,244.4209,136.8757
2026-05-15,T00856,C046,Harbor Bank,SMB,Cloud,Productivity Suite,Americas,direct,424.0982,0.5599,0.0,237.4526,132.9734
2026-05-15,T00857,C047,Vector Labs,SMB,Cloud,Productivity Suite,Americas,direct,295.3335,0.5599,0.0,165.3572,92.6
2026-05-15,T00858,C048,Lumen Energy,SMB,Cloud,Productivity Suite,EMEA,partner,274.7156,0.5599,0.0,153.8132,86.1354
2026-05-15,T00859,C049,Praxis Health,SMB,Cloud,Productivity Suite,APAC,direct,372.6643,0.5599,0.0,208.6548,116.8467
2026-05-15,T00860,C050,Onyx Foods,SMB,Cloud,Productivity Suite,Americas,direct,234.6785,0.5599,0.0,131.3965,73.582
2026-05-15,T00861,C051,Cinder Retail,SMB,Cloud,Productivity Suite,Americas,partner,252.5045,0.5599,0.0,141.3773,79.1713
2026-05-15,T00862,C052,Fable Systems,SMB,Cloud,Productivity Suite,EMEA,direct,189.3176,0.5599,0.0,105.9989,59.3594
2026-05-15,T00863,C053,Granite Media,Advertiser,Search Ads,Brand ads,APAC,direct,6860.289,0.3962,0.0,2717.8624,951.2518
2026-05-15,T00864,C054,Iris Group,Advertiser,Search Ads,Brand ads,Americas,partner,6275.1794,0.3962,0.0,2486.0577,870.1202
2026-05-15,T00865,C055,Juniper Robotics,Advertiser,Search Ads,Brand ads,EMEA,direct,6701.2472,0.3962,0.0,2654.8543,929.199
2026-05-15,T00866,C056,Krill Logistics,Advertiser,Search Ads,Brand ads,APAC,direct,7327.2151,0.3962,0.0,2902.846,1015.9961
2026-05-15,T00867,C057,Lattice Mobility,Advertiser,Search Ads,Brand ads,Americas,partner,5633.2528,0.3962,0.0,2231.7436,781.1103
2026-05-15,T00868,C058,Mosaic Bank,Advertiser,Search Ads,Brand ads,EMEA,direct,6032.5435,0.3962,0.0,2389.9319,836.4762
2026-05-15,T00869,C059,Nimbus Labs,Advertiser,Search Ads,Brand ads,APAC,direct,3682.3408,0.3962,0.0,1458.8446,510.5956
2026-05-15,T00870,C060,Opal Energy,Advertiser,Search Ads,Brand ads,Americas,partner,3527.5279,0.3962,0.0,1397.5119,489.1292
2026-05-15,T00871,C061,Pylon Health,Advertiser,Search Ads,Brand ads,EMEA,direct,6439.674,0.3962,0.0,2551.226,892.9291
2026-05-15,T00872,C062,Quartz Foods,Advertiser,Search Ads,Brand ads,APAC,direct,5643.6971,0.3962,0.0,2235.8814,782.5585
2026-05-15,T00873,C063,Rune Retail,Advertiser,Search Ads,Performance ads,Americas,partner,6218.3015,0.3962,0.0,2463.5242,862.2335
2026-05-15,T00874,C064,Sable Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,7121.5967,0.3962,0.0,2821.3855,987.4849
2026-05-15,T00875,C065,Tundra Media,Advertiser,Search Ads,Performance ads,APAC,direct,6199.5518,0.3962,0.0,2456.0961,859.6336
2026-05-15,T00876,C066,Umber Group,Advertiser,Search Ads,Performance ads,Americas,partner,5685.0285,0.3962,0.0,2252.2557,788.2895
2026-05-15,T00877,C067,Vertex Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5823.9542,0.3962,0.0,2307.2943,807.553
2026-05-15,T00878,C068,Willow Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,4719.1589,0.3962,0.0,1869.6041,654.3614
2026-05-15,T00879,C069,Xenon Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,3366.6932,0.3962,0.0,1333.7935,466.8277
2026-05-15,T00880,C070,Yield Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,5459.7002,0.3962,0.0,2162.9867,757.0453
2026-05-15,T00881,C071,Zephyr Labs,Advertiser,Search Ads,Performance ads,APAC,direct,4132.8019,0.3962,0.0,1637.3052,573.0568
2026-05-15,T00882,C072,Northwind Energy,Advertiser,Search Ads,Performance ads,Americas,partner,4977.9305,0.3962,0.0,1972.1225,690.2429
2026-05-15,T00883,C073,Bluepeak Health,Advertiser,Search Ads,Performance ads,EMEA,direct,7237.7872,0.3962,0.0,2867.4171,1003.596
2026-05-15,T00884,C074,Atlas Foods,Advertiser,Search Ads,Performance ads,APAC,direct,4307.4391,0.3962,0.0,1706.4918,597.2721
2026-05-15,T00885,C075,Ridgeline Retail,Advertiser,Search Ads,Performance ads,Americas,partner,3503.0454,0.3962,0.0,1387.8126,485.7344
2026-05-15,T00886,C076,Solent Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,4675.561,0.3962,0.0,1852.3318,648.3161
2026-05-15,T00887,C077,Kestrel Media,Advertiser,Search Ads,Performance ads,APAC,direct,4584.8237,0.3962,0.0,1816.3841,635.7344
2026-05-15,T00888,C078,Marrow Group,Advertiser,Search Ads,Performance ads,Americas,partner,6258.1602,0.3962,0.0,2479.3151,867.7603
2026-05-15,T00889,C079,Quill Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5724.9162,0.3962,0.0,2268.0582,793.8204
2026-05-15,T00890,C080,Harbor Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,7067.8723,0.3962,0.0,2800.1014,980.0355
2026-05-15,T00891,C081,Vector Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,6689.0605,0.3962,0.0,2650.0263,927.5092
2026-05-15,T00892,C082,Lumen Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,5363.65,0.3962,0.0,2124.9342,743.727
2026-05-15,T00893,S01,Premium tier,Consumer,Subscriptions,Premium tier,APAC,direct,45810.0,0.2554,0.0,11700.0,4914.0
2026-05-15,T00894,S02,Family tier,Consumer,Subscriptions,Family tier,Americas,partner,30540.0,0.2554,0.0,7800.0,3276.0
2026-05-15,T00895,S03,Student tier,Consumer,Subscriptions,Student tier,EMEA,direct,10180.0,0.2554,0.0,2600.0,1092.0
2026-05-15,T00896,S04,Enterprise seats,Consumer,Subscriptions,Enterprise seats,APAC,direct,15270.0,0.2554,0.0,3900.0,1638.0
2026-05-15,T00897,D01,Retail channel,Channel,Devices & Network,Hardware,Americas,partner,32842.8571,0.42,0.0,13794.0,10759.32
2026-05-15,T00898,D02,Carrier channel,Channel,Devices & Network,Hardware,EMEA,direct,25928.5714,0.42,0.0,10890.0,8494.2
2026-05-15,T00899,D03,Online store,Channel,Devices & Network,Hardware,APAC,direct,19014.2857,0.42,0.0,7986.0,6229.08
2026-05-15,T00900,D04,Wholesale,Channel,Devices & Network,Hardware,Americas,partner,8642.8571,0.42,0.0,3630.0,2831.4
